Name,Pos,Rating,Team,Fantasy Points,FPPG,FPPM,9/27,9/26,9/25,9/24,9/23,9/22,9/21,9/20,9/19,9/18,9/17,9/16,9/15,9/14,9/13,9/12,9/11,9/10,9/9,9/8,9/7,9/6,9/5,9/4,9/3,9/2,9/1,8/31,8/30,8/29,8/28,8/27,8/26,8/25,8/24,8/23,8/22,8/21,8/20,8/19,8/18,8/17,8/16,8/15,8/14,8/13,8/12,8/11,8/10,8/9,8/8,8/7,8/6,8/5,8/4,8/3,8/2,8/1,7/31,7/30,7/29,7/28,7/27,7/26,7/25,7/24,7/23,7/22,7/21,7/20,7/19,7/18,7/17,7/16,7/15,7/14,7/13,7/12,7/11,7/10,7/9,7/8,7/7,7/6,7/5,7/4,7/3,7/2,7/1,6/30,6/29,6/28,6/27,6/26,6/25,6/24,6/23,6/22,6/21,6/20,6/19,6/18,6/17,6/16,6/15,6/14,6/13,6/12,6/11,6/10,6/9,6/8,6/7,6/6,6/5,6/4,6/3,6/2,6/1,5/31,5/30,5/29,5/28,5/27,5/26,5/25,5/24,5/23,5/22,5/21,5/20,5/19,5/18,5/17,5/16,5/15,5/14,5/13,5/12,5/11,5/10,5/9,5/8,5/7,5/6,5/5,5/4,5/3,5/2,5/1,4/30,4/29,4/28,4/27,4/26,4/25,4/24,4/23,4/22,4/21,4/20,4/19,4/18,4/17,4/16,4/15,4/14,4/13,4/12,4/11,4/10,4/9,4/8,4/7,4/6,4/5,4/4,4/3,4/2,4/1,3/31,3/30,3/29,3/28,3/27,3/26,3/25,3/24,3/23,3/22,3/21,3/20,3/19,3/18,3/17,3/16,3/15,3/14,3/13,3/12,3/11,3/10,3/9,3/8,3/7,3/6,3/5,3/4,3/3,3/2,3/1,2/28,2/27,2/26,2/25,2/24,2/23,2/22,2/21,2/20,2/19,2/18,2/17,2/16,2/15,2/14,2/13,2/12,2/11,2/10,2/9,2/8,2/7,2/6,2/5,2/4,2/3,2/2,2/1,1/31,1/30,1/29,1/28,1/27,1/26,1/25,1/24,1/23,1/22,1/21,1/20,1/19,1/18,1/17,1/16,1/15,1/14,1/13,1/12,1/11,1/10,1/9,1/8,1/7,1/6,1/5,1/4,1/3,1/2,1/1,12/31,12/30,12/29,12/28,12/27,12/26,12/25,12/24,12/23,12/22
"Patrick Williams","PF",72,"CHI",1427.9,16.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,0,17,0,10,0,12,0,19,25,0,0,24,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,12,25,0,26,0,16,0,21,0,21,0,22,0,17,0,0,14,0,17,23,0,20,0,26,7,0,42,0,5,13,0,0,0,0,0,0,0,27,0,20,0,0,17,0,19,0,28,0,25,12,0,30,0,19,0,0,11,0,25,0,16,0,30,37,0,22,0,14,0,15,0,0,0,0,4,0,26,10,0,0,0,0,11,0,28,0,0,0,0,26,0,25,0,15,17,0,28,0,15,9,0,15,0,0,0,0,0,0,0
"Onyeka Okongwu","C",71,"ATL",589.6,13.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,13,0,12,0,9,0,4,0,0,6,0,9,0,18,0,13,0,0,4,0,0,5,0,15,0,0,0,7,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,54,0,0,11,15,0,4,0,0,0,8,36,0,5,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,12,0,33,18,0,17,0,28,18,0,4,0,13,0,5,0,1,0,5,0,0,0,3,0,0,0,0,10,0,16,0,0,0,0,0,0,0,2,12,0,2,0,4,0,11,2,0,14,0,0,0,0,0,1,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,18,0,2,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Keljin Blevins","SF",70,"POR",31,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,7,0,0,0,0,0,0,0,0
"Mamadi Diakite","PF",68,"MIL",132.8,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,1,0,0,0,0,0,0,0,3,0,4,0,25,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent Bazemore","SG",77,"GS",1141.8,17.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,0,10,0,24,0,0,28,28,0,10,0,21,0,12,34,0,29,0,34,0,0,0,0,0,0,0,19,0,16,0,17,0,18,20,0,21,0,31,19,0,0,27,0,11,0,13,11,0,0,11,0,0,12,15,0,11,0,0,25,8,0,0,0,0,4,0,0,7,0,0,0,0,0,0,7,26,0,0,13,0,7,0,8,19,0,0,18,10,0,48,0,19,0,22,0,6,0,17,8,0,27,0,22,0,22,0,0,6,0,18,17,0,13,0,5,0,23,13,0,8,0,0,0,10,0,13,0,26,0,18,0,16,0,14,18,0,9,0,0,0,0,0,0,1,0,0,8
"Cedi Osman","SF",75,"CLE",1221.2,21.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,0,0,0,0,0,0,37,0,21,27,0,0,37,18,0,26,0,28,29,0,0,0,0,0,0,0,0,0,0,14,0,0,31,6,0,0,0,0,0,0,5,0,11,0,0,0,0,0,23,0,16,0,13,27,0,8,0,18,26,0,22,0,13,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,22,15,0,27,0,30,0,0,0,36,26,0,2,0,8,0,5,0,10,17,0,18,0,27,12,0,7,0,22,0,32,12,0,12,0,42,0,0,0,0,39,0,0,31,28,0,13,0,33,27,0,42,0,18,0,10,0,10,0,24,29,0,0,17,0
"Kelly Oubre Jr.","SF",77,"GS",1580.3,28.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,30,0,30,0,34,0,32,0,0,0,0,0,0,0,0,0,35,0,0,30,0,50,0,16,15,0,0,26,0,0,29,33,0,43,0,0,27,18,0,28,0,16,22,0,0,24,0,0,0,0,0,0,0,0,0,0,19,0,39,0,27,40,0,0,42,46,0,43,0,27,0,37,0,34,0,27,34,0,20,0,56,0,15,0,0,28,0,12,31,0,38,0,7,0,24,35,0,39,0,0,0,28,0,31,0,25,0,12,0,15,0,33,31,0,15,0,0,30,0,30,0,11,0,0,23
"Yuta Watanabe","SF",75,"TOR",584.8,11.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,18,0,0,0,19,0,16,9,0,14,0,13,10,0,4,0,0,7,0,0,14,0,14,0,10,6,0,21,23,0,13,0,22,11,0,0,16,0,6,0,14,0,0,0,0,6,0,0,0,0,0,0,1,0,0,9,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,12,0,2,4,0,0,2,0,23,0,27,0,14,0,17,21,0,2,0,0,0,0,0,0,0,13,0,0,0,9,0,14,0,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0
"Patrick Patterson","PF",74,"LAC",385.5,10.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,9,0,0,14,0,10,10,0,9,0,11,0,14,18,0,2,0,14,10,0,11,0,13,0,0,8,0,15,8,0,9,0,10,2,0,7,0,9,0,0,0,0,7,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,-1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,10,0,0,13
"Patrick Beverley","PG",74,"LAC",671.8,25.5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,9,0,22,0,15,0,8,0,34,0,12,0,24,0,10,0,14,0,5,0,0,0,0,0,7,0,0,16,0,16,0,0,17,0,0,14,0,0,0,0,0,20,0,0,11,0,7,0,3,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,30,0,13,0,25,10,0,5,0,14,0,24,0,26,0,0,35,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,14,0,0,29,0,0,0,31,0,0,26,0,19,0,18,46,0,16,0,13,0,17,19,0,3,0,16,0,0,19
"Malcolm Brogdon","PG",80,"IND",2109.3,38,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,0,47,43,0,0,45,0,37,33,0,32,0,33,39,0,59,0,23,0,0,0,0,0,0,0,0,17,0,42,0,0,33,0,26,0,0,35,0,33,0,32,0,36,0,37,44,0,0,0,0,0,0,0,19,39,0,30,0,0,27,0,33,0,0,0,0,0,0,54,0,49,0,41,0,35,31,0,0,32,0,18,0,25,36,0,42,0,38,0,37,0,57,27,0,31,0,38,0,0,31,0,0,48,0,35,43,0,40,0,0,55,0,57,0,52,0,35,0,31,0,39,31,0,0,46,0
"Tomas Satoransky","SG",72,"CHI",1089.9,18.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,20,0,14,13,0,0,23,0,14,16,0,13,0,23,0,1,0,18,20,0,18,0,24,0,0,19,0,6,21,0,20,20,0,21,0,40,0,26,0,21,0,22,0,17,0,0,17,0,29,32,0,15,0,21,32,0,33,0,6,12,0,0,0,0,0,0,0,11,0,15,0,0,13,0,14,0,17,0,19,15,0,14,0,25,0,0,31,0,14,0,23,0,33,15,0,9,0,6,0,12,0,0,0,0,12,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,30,0,0,0,0
"Torrey Craig","SF",76,"MIL",557.3,28,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,8,0,0,8,0,5,0,0,0,0,0,19,0,7,0,0,0,7,0,0,0,16,0,0,0,0,0,0,6,0,5,0,22,0,24,0,0,0,4,0,8,0,8,0,0,5,0,6,0,0,0,0,0,0,0,0,30,29,0,12,0,18,0,5,0,19,0,4,17,0,40,0,14,0,25,0,8,38,0,0,15,13,0,13,0,14,0,14,0,24,12,0,9,0,15,17,0,8,0,0,19,0,14,22,0,23,0,10,0,27,15,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,6,0,5,0,21,0,11,18,0,23,0,13,0,0,1,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0
"Caris LeVert","SG",80,"BKN",1334.9,48.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,0,0,0,41,43,0,64,0,63,23,0,50,0,43,0,45,0,27,0,42,37,0,0,43,0,36,28,0,27,0,32,28,0,29,0,30,0,42,34,0,0,37,31,0,27,0,35,0,0,29,0,28,0,30,26,0,23,0,35,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,32,0,53,50,0,36,0,28,0,15,0,25,0,36,28,0,11,0,0,45
"Marques Bolden","C",70,"CLE",24.2,4.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0
"Delon Wright","PG",76,"DET",669.5,59.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,33,0,47,0,30,0,37,0,59,60,0,26,0,32,0,17,0,13,27,0,0,0,21,18,0,19,0,0,18,22,0,23,0,2,0,17,0,0,4,0,19,18,0,20,0,20,0,20,0,0,34,0,0,18,0,30,0,43,0,35,0,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,29,0,0,0,0,0,21,0,44,0,0,39,35,0,0,25,0,0,23,0,30,26,0,55,0,27,36,0,30,0,14,0,29,0,0,29,0,0,28,0,30,0,11,0,9,20,0,5,0,0,8,25,0,34,0,0,15,0
"Brook Lopez","C",81,"MIL",1715.4,32.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,0,0,22,0,0,24,0,0,24,0,28,0,0,28,0,57,0,17,0,19,0,28,0,12,0,0,0,45,0,22,0,20,0,28,0,0,37,0,0,22,0,25,0,0,0,0,0,0,27,0,21,0,0,22,0,29,0,0,0,0,0,0,27,0,30,0,27,21,0,0,38,0,27,16,0,27,0,39,21,0,34,0,21,14,0,22,0,0,21,0,21,0,22,25,0,0,15,0,0,25,0,21,0,0,39,12,0,24,0,24,0,38,16,0,33,0,20,0,17,0,0,29,0,47,0,19,0,38,0,0,0,0,0,0,31,0,16,0,20,0,0,28,0,22,0,17,0,23,24,0,13,0,7,0,35,0,20,0,21,0,22,27,0,22,0,11,0,25,20,0,23,0,0,14,0,0,23,0,0,31,0,0,28,0,33,0,26,0,22,23,0,35,0,23,0,0,17,0,25,15,0,17,0,13,0,16,0
"Nathan Knight","PF",69,"ATL",264.4,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,8,0,7,0,6,0,0,16,0,0,7,0,0,0,0,0,0,15,0,3,0,0,0,18,3,0,0,0,3,0,0,3,0,6,0,9,0,0,0,0,0,5,0,6,0,21,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Devonte' Graham","PG",81,"CHA",1514.1,27.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,23,0,24,0,19,0,0,0,0,0,0,0,0,18,0,0,0,29,30,0,29,0,29,31,0,21,0,0,0,0,0,34,36,0,32,0,33,0,32,0,0,32,0,29,26,0,35,0,28,0,24,0,25,0,26,0,19,0,24,8,0,17,0,24,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,15,0,27,0,35,0,14,29,0,25,0,29,25,0,38,0,0,0,0,0,39,0,24,30,0,39,0,28,35,0,36,0,18,0,25,18,0,21,0,0,33,21,0,0,26,0
"Cam Reddish","SF",75,"ATL",561.3,24.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,21,0,28,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,32,0,30,0,29,0,25,10,0,18,0,0,0,16,0,20,5,0,10,0,0,14,0,25,0,0,16,0,29,0,0,0,0,0,0,26,0,0,0,19,0,37,0,0,17,0,14,0,6,23,0,27,0,22,0,14,0,0,27,0
"Skylar Mays","SG",71,"ATL",250,7.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,3,0,0,0,12,0,0,0,0,7,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,11,0,9,0,4,0,13,0,16,0,-1,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
